year,Topic,rate,rank,Rubric
2002,topic_1,35.324370547300006,13.0,Sil_struktur
2003,topic_1,61.17028687105003,10.0,Sil_struktur
2004,topic_1,34.84744260926003,11.0,Sil_struktur
2005,topic_1,53.089397917149974,13.0,Sil_struktur
2006,topic_1,74.63698537630003,11.0,Sil_struktur
2007,topic_1,115.45525011005,1.0,Sil_struktur
2008,topic_1,162.45187326150014,1.0,Sil_struktur
2009,topic_1,177.5426905127401,2.0,Sil_struktur
2010,topic_1,183.25445539226007,2.0,Sil_struktur
2011,topic_1,192.94844506701799,1.0,Sil_struktur
2012,topic_1,181.32717048917013,2.0,Sil_struktur
2013,topic_1,129.3328470379999,2.0,Sil_struktur
2014,topic_1,79.11886573266999,2.0,Sil_struktur
2015,topic_1,128.23131299553017,8.0,Sil_struktur
2016,topic_1,265.00154803628595,3.0,Sil_struktur
2017,topic_1,252.13213668438615,4.0,Sil_struktur
2018,topic_1,76.85483242210006,4.0,Sil_struktur
1999,topic_2,8.844711384999998,8.0,Sil_struktur
2000,topic_2,110.20289583910004,4.0,Sil_struktur
2001,topic_2,67.136522492,7.0,Sil_struktur
2002,topic_2,52.76610228491003,9.0,Sil_struktur
2003,topic_2,68.57651900120003,9.0,Sil_struktur
2004,topic_2,52.41928292960001,9.0,Sil_struktur
2005,topic_2,63.22127581432005,10.0,Sil_struktur
2006,topic_2,54.66494506394,14.0,Sil_struktur
2007,topic_2,50.7339027294,12.0,Sil_struktur
2008,topic_2,55.161363227999985,14.0,Sil_struktur
2009,topic_2,85.7982486432139,11.0,Sil_struktur
2010,topic_2,68.55440529829995,10.0,Sil_struktur
2011,topic_2,68.75085895769999,11.0,Sil_struktur
2012,topic_2,64.59978399394001,10.0,Sil_struktur
2013,topic_2,77.3404871251,8.0,Sil_struktur
2014,topic_2,46.76905275290002,13.0,Sil_struktur
2015,topic_2,114.07609888314003,10.0,Sil_struktur
2016,topic_2,146.11943995740017,9.0,Sil_struktur
2017,topic_2,166.4361173969115,8.0,Sil_struktur
2018,topic_2,48.96164388400001,8.0,Sil_struktur
1999,topic_3,27.7213588359,1.0,Sil_struktur
2000,topic_3,81.29104023289999,6.0,Sil_struktur
2001,topic_3,65.3054850506,8.0,Sil_struktur
2002,topic_3,70.0686639182429,7.0,Sil_struktur
2003,topic_3,70.47456737188003,8.0,Sil_struktur
2004,topic_3,70.91263660795796,7.0,Sil_struktur
2005,topic_3,94.98905355765606,7.0,Sil_struktur
2006,topic_3,111.87858080907006,3.0,Sil_struktur
2007,topic_3,83.19170489934004,4.0,Sil_struktur
2008,topic_3,78.08908709579998,7.0,Sil_struktur
2009,topic_3,91.32077087125012,9.0,Sil_struktur
2010,topic_3,100.32831944365006,7.0,Sil_struktur
2011,topic_3,96.27518691370996,7.0,Sil_struktur
2012,topic_3,99.25080149162002,8.0,Sil_struktur
2013,topic_3,54.998034606200015,10.0,Sil_struktur
2014,topic_3,61.83797179337998,6.0,Sil_struktur
2015,topic_3,177.11722823349007,3.0,Sil_struktur
2016,topic_3,232.99693526882984,6.0,Sil_struktur
2017,topic_3,185.60614777874972,6.0,Sil_struktur
2018,topic_3,65.51591624929999,6.0,Sil_struktur
1999,topic_4,9.0720089283,7.0,Sil_struktur
2000,topic_4,118.68897845800004,3.0,Sil_struktur
2001,topic_4,94.57906775239995,3.0,Sil_struktur
2002,topic_4,112.2838667230999,3.0,Sil_struktur
2003,topic_4,89.1318650410799,6.0,Sil_struktur
2004,topic_4,89.11697354939997,5.0,Sil_struktur
2005,topic_4,91.59026023457014,8.0,Sil_struktur
2006,topic_4,88.1514175309801,6.0,Sil_struktur
2007,topic_4,40.21869919370001,15.0,Sil_struktur
2008,topic_4,48.168669720660034,17.0,Sil_struktur
2009,topic_4,65.41060620010003,14.0,Sil_struktur
2010,topic_4,33.95050559060002,19.0,Sil_struktur
2011,topic_4,44.234837207600016,16.0,Sil_struktur
2012,topic_4,29.97798148909999,20.0,Sil_struktur
2013,topic_4,11.660654778400005,20.0,Sil_struktur
2014,topic_4,15.740810293699994,20.0,Sil_struktur
2015,topic_4,43.527718649619985,19.0,Sil_struktur
2016,topic_4,53.644471546900036,19.0,Sil_struktur
2017,topic_4,40.034531763130005,20.0,Sil_struktur
2018,topic_4,8.336285737399999,20.0,Sil_struktur
1999,topic_5,12.106171546000002,3.0,Sil_struktur
2000,topic_5,239.16926225209988,1.0,Sil_struktur
2001,topic_5,172.85700701980002,2.0,Sil_struktur
2002,topic_5,187.73041256352008,2.0,Sil_struktur
2003,topic_5,155.86972363000004,1.0,Sil_struktur
2004,topic_5,191.04670574,1.0,Sil_struktur
2005,topic_5,213.62756894352992,1.0,Sil_struktur
2006,topic_5,144.46847137779986,1.0,Sil_struktur
2007,topic_5,78.27153292150001,6.0,Sil_struktur
2008,topic_5,104.87328111400001,4.0,Sil_struktur
2009,topic_5,117.19618341241,7.0,Sil_struktur
2010,topic_5,66.73526697490007,11.0,Sil_struktur
2011,topic_5,54.845896119199985,12.0,Sil_struktur
2012,topic_5,59.170123231019886,12.0,Sil_struktur
2013,topic_5,21.859472853642995,17.0,Sil_struktur
2014,topic_5,28.03818478290001,15.0,Sil_struktur
2015,topic_5,45.515756179000036,18.0,Sil_struktur
2016,topic_5,80.224286494754,16.0,Sil_struktur
2017,topic_5,57.284426474130036,18.0,Sil_struktur
2018,topic_5,9.627160822799997,19.0,Sil_struktur
1999,topic_6,8.542399168200001,9.0,Sil_struktur
2000,topic_6,43.81656033590001,12.0,Sil_struktur
2001,topic_6,36.44060643909999,15.0,Sil_struktur
2002,topic_6,32.85148627560001,15.0,Sil_struktur
2003,topic_6,29.415712301599992,16.0,Sil_struktur
2004,topic_6,34.706158134999995,12.0,Sil_struktur
2005,topic_6,58.11059651902997,11.0,Sil_struktur
2006,topic_6,63.55867363679998,12.0,Sil_struktur
2007,topic_6,77.87599116939994,7.0,Sil_struktur
2008,topic_6,97.69596197244591,5.0,Sil_struktur
2009,topic_6,145.852031803067,3.0,Sil_struktur
2010,topic_6,115.87163669783008,5.0,Sil_struktur
2011,topic_6,134.9175666837001,4.0,Sil_struktur
2012,topic_6,195.73519849619993,1.0,Sil_struktur
2013,topic_6,189.52259617240003,1.0,Sil_struktur
2014,topic_6,115.73076556509999,1.0,Sil_struktur
2015,topic_6,191.5890964348602,2.0,Sil_struktur
2016,topic_6,220.3941597998,7.0,Sil_struktur
2017,topic_6,177.3532993662403,7.0,Sil_struktur
2018,topic_6,66.30188798477002,5.0,Sil_struktur
1999,topic_7,2.5660646676,18.0,Sil_struktur
2000,topic_7,25.505172332600004,16.0,Sil_struktur
2001,topic_7,27.103758951329983,16.0,Sil_struktur
2002,topic_7,24.957620758500003,18.0,Sil_struktur
2003,topic_7,26.0825812336,17.0,Sil_struktur
2004,topic_7,25.31565064000999,16.0,Sil_struktur
2005,topic_7,44.18663684603001,14.0,Sil_struktur
2006,topic_7,85.35622258495994,7.0,Sil_struktur
2007,topic_7,47.05186604983997,13.0,Sil_struktur
2008,topic_7,57.29313800023002,13.0,Sil_struktur
2009,topic_7,75.31302352810003,12.0,Sil_struktur
2010,topic_7,84.46711957125498,9.0,Sil_struktur
2011,topic_7,85.22348511827005,10.0,Sil_struktur
2012,topic_7,106.31834474658012,7.0,Sil_struktur
2013,topic_7,79.0176920529229,5.0,Sil_struktur
2014,topic_7,61.36001371529999,7.0,Sil_struktur
2015,topic_7,164.40723366867704,4.0,Sil_struktur
2016,topic_7,377.32880239659573,2.0,Sil_struktur
2017,topic_7,416.6759094489097,2.0,Sil_struktur
2018,topic_7,107.66695842575,2.0,Sil_struktur
1999,topic_8,2.4080340797,19.0,Sil_struktur
2000,topic_8,20.727274229089996,20.0,Sil_struktur
2001,topic_8,24.666768182460004,18.0,Sil_struktur
2002,topic_8,21.6473366578,20.0,Sil_struktur
2003,topic_8,24.098258777100003,19.0,Sil_struktur
2004,topic_8,14.039063728900004,19.0,Sil_struktur
2005,topic_8,22.549953453199993,19.0,Sil_struktur
2006,topic_8,33.2339520934,20.0,Sil_struktur
2007,topic_8,33.835565437299984,20.0,Sil_struktur
2008,topic_8,40.58785784510001,19.0,Sil_struktur
2009,topic_8,60.42710346287998,15.0,Sil_struktur
2010,topic_8,54.26708302800004,12.0,Sil_struktur
2011,topic_8,45.18821748785996,15.0,Sil_struktur
2012,topic_8,38.823167665600025,16.0,Sil_struktur
2013,topic_8,36.21427879800001,13.0,Sil_struktur
2014,topic_8,17.943058239200003,19.0,Sil_struktur
2015,topic_8,51.84600188368001,17.0,Sil_struktur
2016,topic_8,61.90142261447001,18.0,Sil_struktur
2017,topic_8,68.96702361164,15.0,Sil_struktur
2018,topic_8,25.07325324620001,15.0,Sil_struktur
1999,topic_9,1.9833509809999996,20.0,Sil_struktur
2000,topic_9,22.286187779240002,18.0,Sil_struktur
2001,topic_9,20.88912433866001,20.0,Sil_struktur
2002,topic_9,29.141215767099993,16.0,Sil_struktur
2003,topic_9,16.6768067853,20.0,Sil_struktur
2004,topic_9,11.663728382200002,20.0,Sil_struktur
2005,topic_9,19.639535801749993,20.0,Sil_struktur
2006,topic_9,50.7066108228,15.0,Sil_struktur
2007,topic_9,55.053515956519995,10.0,Sil_struktur
2008,topic_9,63.90663373450002,12.0,Sil_struktur
2009,topic_9,86.97862163205998,10.0,Sil_struktur
2010,topic_9,52.27317161013008,14.0,Sil_struktur
2011,topic_9,48.47156709460799,13.0,Sil_struktur
2012,topic_9,54.25099742434999,14.0,Sil_struktur
2013,topic_9,35.9042466138,14.0,Sil_struktur
2014,topic_9,27.27224801159999,16.0,Sil_struktur
2015,topic_9,148.45369490377985,6.0,Sil_struktur
2016,topic_9,63.090489556199984,17.0,Sil_struktur
2017,topic_9,62.47475247392496,16.0,Sil_struktur
2018,topic_9,35.95069994020002,12.0,Sil_struktur
1999,topic_10,10.017338649999997,6.0,Sil_struktur
2000,topic_10,89.70446773229999,5.0,Sil_struktur
2001,topic_10,72.78699497547,5.0,Sil_struktur
2002,topic_10,68.30649737020003,8.0,Sil_struktur
2003,topic_10,103.58719555578001,4.0,Sil_struktur
2004,topic_10,117.41041466579996,2.0,Sil_struktur
2005,topic_10,153.89839005073983,2.0,Sil_struktur
2006,topic_10,107.66872658823009,5.0,Sil_struktur
2007,topic_10,82.4259921487,5.0,Sil_struktur
2008,topic_10,76.74462590965999,9.0,Sil_struktur
2009,topic_10,123.99678860542004,5.0,Sil_struktur
2010,topic_10,147.12737565689997,4.0,Sil_struktur
2011,topic_10,163.1648194428,3.0,Sil_struktur
2012,topic_10,139.09977615639988,4.0,Sil_struktur
2013,topic_10,78.14643778200002,7.0,Sil_struktur
2014,topic_10,56.78704278567002,8.0,Sil_struktur
2015,topic_10,71.57238430124993,14.0,Sil_struktur
2016,topic_10,113.98953291910009,10.0,Sil_struktur
2017,topic_10,129.36090480273006,11.0,Sil_struktur
2018,topic_10,25.577387886300006,14.0,Sil_struktur
1999,topic_11,2.8770471513000007,16.0,Sil_struktur
2000,topic_11,46.2164142223,11.0,Sil_struktur
2001,topic_11,58.324891982384955,10.0,Sil_struktur
2002,topic_11,49.08551838760004,10.0,Sil_struktur
2003,topic_11,35.37783534095998,14.0,Sil_struktur
2004,topic_11,23.740793769200007,17.0,Sil_struktur
2005,topic_11,33.41899996640001,18.0,Sil_struktur
2006,topic_11,44.450244928886015,18.0,Sil_struktur
2007,topic_11,39.700478890600024,16.0,Sil_struktur
2008,topic_11,65.73077531259996,11.0,Sil_struktur
2009,topic_11,106.50361202338001,8.0,Sil_struktur
2010,topic_11,115.14639176632983,6.0,Sil_struktur
2011,topic_11,112.85653856819995,6.0,Sil_struktur
2012,topic_11,124.73620713897006,5.0,Sil_struktur
2013,topic_11,116.42464497570003,3.0,Sil_struktur
2014,topic_11,64.22403173609996,5.0,Sil_struktur
2015,topic_11,161.9684264231959,5.0,Sil_struktur
2016,topic_11,382.4005034585304,1.0,Sil_struktur
2017,topic_11,531.7295539512376,1.0,Sil_struktur
2018,topic_11,176.80767637336996,1.0,Sil_struktur
1999,topic_12,5.292760551000001,12.0,Sil_struktur
2000,topic_12,53.224233799700016,8.0,Sil_struktur
2001,topic_12,88.94829219427996,4.0,Sil_struktur
2002,topic_12,92.78508055609994,4.0,Sil_struktur
2003,topic_12,92.62572686861006,5.0,Sil_struktur
2004,topic_12,51.05625641883005,10.0,Sil_struktur
2005,topic_12,80.47089464210997,9.0,Sil_struktur
2006,topic_12,75.83107699969993,9.0,Sil_struktur
2007,topic_12,67.69575659657002,9.0,Sil_struktur
2008,topic_12,77.56779227864997,8.0,Sil_struktur
2009,topic_12,72.64183245053995,13.0,Sil_struktur
2010,topic_12,45.87238277380595,16.0,Sil_struktur
2011,topic_12,89.27727903645398,9.0,Sil_struktur
2012,topic_12,60.13072617826997,11.0,Sil_struktur
2013,topic_12,59.16967385809995,9.0,Sil_struktur
2014,topic_12,47.67049726860001,12.0,Sil_struktur
2015,topic_12,79.40706077110002,13.0,Sil_struktur
2016,topic_12,105.42553947201205,13.0,Sil_struktur
2017,topic_12,95.27978857219503,12.0,Sil_struktur
2018,topic_12,27.736089661179978,13.0,Sil_struktur
1999,topic_13,6.8700748496,10.0,Sil_struktur
2000,topic_13,41.22167386659997,13.0,Sil_struktur
2001,topic_13,52.33682565674997,12.0,Sil_struktur
2002,topic_13,70.87093585909999,6.0,Sil_struktur
2003,topic_13,78.47102928900001,7.0,Sil_struktur
2004,topic_13,60.37553248004003,8.0,Sil_struktur
2005,topic_13,108.59749879260009,5.0,Sil_struktur
2006,topic_13,138.75294896651994,2.0,Sil_struktur
2007,topic_13,101.44903773804006,3.0,Sil_struktur
2008,topic_13,130.24103647010006,3.0,Sil_struktur
2009,topic_13,119.24504928085011,6.0,Sil_struktur
2010,topic_13,85.47296354376003,8.0,Sil_struktur
2011,topic_13,94.69929595140002,8.0,Sil_struktur
2012,topic_13,90.77626720781005,9.0,Sil_struktur
2013,topic_13,54.07633484732998,11.0,Sil_struktur
2014,topic_13,55.634366638799996,9.0,Sil_struktur
2015,topic_13,100.1274291785301,11.0,Sil_struktur
2016,topic_13,107.59673819636235,11.0,Sil_struktur
2017,topic_13,136.57850190474005,10.0,Sil_struktur
2018,topic_13,48.91387266476006,9.0,Sil_struktur
1999,topic_14,10.441379968059996,5.0,Sil_struktur
2000,topic_14,40.85897348620003,14.0,Sil_struktur
2001,topic_14,37.02346422882998,13.0,Sil_struktur
2002,topic_14,36.367292727350026,12.0,Sil_struktur
2003,topic_14,35.476192922799996,13.0,Sil_struktur
2004,topic_14,34.357675834029976,13.0,Sil_struktur
2005,topic_14,40.24878862985002,15.0,Sil_struktur
2006,topic_14,49.66394433539998,16.0,Sil_struktur
2007,topic_14,38.04427312390003,17.0,Sil_struktur
2008,topic_14,50.89614448284201,15.0,Sil_struktur
2009,topic_14,50.492495060800046,17.0,Sil_struktur
2010,topic_14,46.10232377250004,15.0,Sil_struktur
2011,topic_14,42.60272089319997,17.0,Sil_struktur
2012,topic_14,42.706188455940016,15.0,Sil_struktur
2013,topic_14,32.66629928249998,15.0,Sil_struktur
2014,topic_14,52.56435243173002,11.0,Sil_struktur
2015,topic_14,198.79797087229994,1.0,Sil_struktur
2016,topic_14,244.00469260680012,5.0,Sil_struktur
2017,topic_14,194.08913013335012,5.0,Sil_struktur
2018,topic_14,55.752142712799994,7.0,Sil_struktur
1999,topic_15,15.7605701535,2.0,Sil_struktur
2000,topic_15,160.31390549760002,2.0,Sil_struktur
2001,topic_15,202.98965164284994,1.0,Sil_struktur
2002,topic_15,195.41703755923993,1.0,Sil_struktur
2003,topic_15,142.25751494025997,2.0,Sil_struktur
2004,topic_15,102.98343097510003,3.0,Sil_struktur
2005,topic_15,130.8997930594001,3.0,Sil_struktur
2006,topic_15,109.14367710490005,4.0,Sil_struktur
2007,topic_15,114.86146154569998,2.0,Sil_struktur
2008,topic_15,136.54454479514015,2.0,Sil_struktur
2009,topic_15,253.78451380415004,1.0,Sil_struktur
2010,topic_15,208.29299267229996,1.0,Sil_struktur
2011,topic_15,170.5652437971998,2.0,Sil_struktur
2012,topic_15,158.77583327789998,3.0,Sil_struktur
2013,topic_15,115.82543913314998,4.0,Sil_struktur
2014,topic_15,73.51360142243,3.0,Sil_struktur
2015,topic_15,136.01778365802696,7.0,Sil_struktur
2016,topic_15,244.34770197680027,4.0,Sil_struktur
2017,topic_15,274.09618677691014,3.0,Sil_struktur
2018,topic_15,80.77141105631998,3.0,Sil_struktur
1999,topic_16,3.5745788197999997,15.0,Sil_struktur
2000,topic_16,47.013618428100024,10.0,Sil_struktur
2001,topic_16,57.17282397310002,11.0,Sil_struktur
2002,topic_16,48.05932540509999,11.0,Sil_struktur
2003,topic_16,39.15518257765298,12.0,Sil_struktur
2004,topic_16,31.150679565580006,14.0,Sil_struktur
2005,topic_16,37.119114772499984,16.0,Sil_struktur
2006,topic_16,44.601523444599955,17.0,Sil_struktur
2007,topic_16,54.796093707200015,11.0,Sil_struktur
2008,topic_16,92.77357850140002,6.0,Sil_struktur
2009,topic_16,127.64733528144008,4.0,Sil_struktur
2010,topic_16,158.42698956944494,3.0,Sil_struktur
2011,topic_16,130.90903677221007,5.0,Sil_struktur
2012,topic_16,110.89773003847,6.0,Sil_struktur
2013,topic_16,78.68571275817898,6.0,Sil_struktur
2014,topic_16,70.99942563387002,4.0,Sil_struktur
2015,topic_16,53.72700178329998,16.0,Sil_struktur
2016,topic_16,87.23427234009596,14.0,Sil_struktur
2017,topic_16,89.01837471639008,13.0,Sil_struktur
2018,topic_16,44.4085942391,11.0,Sil_struktur
1999,topic_17,10.8956869556,4.0,Sil_struktur
2000,topic_17,63.864665671400004,7.0,Sil_struktur
2001,topic_17,68.60511124650006,6.0,Sil_struktur
2002,topic_17,28.961654524300027,17.0,Sil_struktur
2003,topic_17,109.35805508770001,3.0,Sil_struktur
2004,topic_17,90.02741222130011,4.0,Sil_struktur
2005,topic_17,115.28226759084014,4.0,Sil_struktur
2006,topic_17,77.17708919261003,8.0,Sil_struktur
2007,topic_17,76.34866038620012,8.0,Sil_struktur
2008,topic_17,67.48623694705798,10.0,Sil_struktur
2009,topic_17,54.83708228169999,16.0,Sil_struktur
2010,topic_17,35.861894239819996,18.0,Sil_struktur
2011,topic_17,35.78332556968999,18.0,Sil_struktur
2012,topic_17,30.70351977821999,19.0,Sil_struktur
2013,topic_17,21.08252063417,18.0,Sil_struktur
2014,topic_17,18.56512608,18.0,Sil_struktur
2015,topic_17,41.682655375400024,20.0,Sil_struktur
2016,topic_17,83.45611110134006,15.0,Sil_struktur
2017,topic_17,60.282381033400036,17.0,Sil_struktur
2018,topic_17,18.015252592529997,17.0,Sil_struktur
1999,topic_18,2.714953614,17.0,Sil_struktur
2000,topic_18,22.26018370420001,19.0,Sil_struktur
2001,topic_18,22.949158802599992,19.0,Sil_struktur
2002,topic_18,23.112740831400004,19.0,Sil_struktur
2003,topic_18,31.38674306010001,15.0,Sil_struktur
2004,topic_18,29.588078251200013,15.0,Sil_struktur
2005,topic_18,37.07627110783999,17.0,Sil_struktur
2006,topic_18,36.40471894036998,19.0,Sil_struktur
2007,topic_18,34.84406607770002,19.0,Sil_struktur
2008,topic_18,48.65216670089994,16.0,Sil_struktur
2009,topic_18,31.997944792899983,20.0,Sil_struktur
2010,topic_18,22.758769838099994,20.0,Sil_struktur
2011,topic_18,30.93738275630001,20.0,Sil_struktur
2012,topic_18,33.89794606769998,17.0,Sil_struktur
2013,topic_18,22.09604319079999,16.0,Sil_struktur
2014,topic_18,55.28951987826001,10.0,Sil_struktur
2015,topic_18,88.55204948518009,12.0,Sil_struktur
2016,topic_18,106.5978222839,12.0,Sil_struktur
2017,topic_18,74.45258670610004,14.0,Sil_struktur
2018,topic_18,18.966250411200008,16.0,Sil_struktur
1999,topic_19,6.0517222345,11.0,Sil_struktur
2000,topic_19,49.39337466459999,9.0,Sil_struktur
2001,topic_19,62.04143226028,9.0,Sil_struktur
2002,topic_19,71.63380690725998,5.0,Sil_struktur
2003,topic_19,58.376166230130025,11.0,Sil_struktur
2004,topic_19,88.98425498621005,6.0,Sil_struktur
2005,topic_19,103.34913239733999,6.0,Sil_struktur
2006,topic_19,74.88391913133997,10.0,Sil_struktur
2007,topic_19,37.34331955458998,18.0,Sil_struktur
2008,topic_19,33.28938906254998,20.0,Sil_struktur
2009,topic_19,33.311958718330004,19.0,Sil_struktur
2010,topic_19,41.79797468119005,17.0,Sil_struktur
2011,topic_19,32.95743027438001,19.0,Sil_struktur
2012,topic_19,31.201767560510003,18.0,Sil_struktur
2013,topic_19,17.98532827787,19.0,Sil_struktur
2014,topic_19,18.690987879630004,17.0,Sil_struktur
2015,topic_19,62.425267694499986,15.0,Sil_struktur
2016,topic_19,41.28022547360002,20.0,Sil_struktur
2017,topic_19,41.01014888055003,19.0,Sil_struktur
2018,topic_19,11.289086207989998,18.0,Sil_struktur
1999,topic_0,0.06142737000000001,18.0,sport
2000,topic_0,47.73223123500002,6.0,sport
2001,topic_0,53.21646686170002,8.0,sport
2002,topic_0,62.90575843519999,13.0,sport
2003,topic_0,61.07535247230001,10.0,sport
2004,topic_0,96.7172750636,9.0,sport
2005,topic_0,89.65154968460007,6.0,sport
2006,topic_0,124.92768304349997,12.0,sport
2007,topic_0,159.88082005480004,9.0,sport
2008,topic_0,251.86372909375936,6.0,sport
2009,topic_0,298.84107427951,5.0,sport
2010,topic_0,316.8332982317301,5.0,sport
2011,topic_0,382.0815928385001,1.0,sport
2012,topic_0,383.52970419823055,1.0,sport
2013,topic_0,334.74517683679977,2.0,sport
2014,topic_0,267.9830710379999,2.0,sport
2015,topic_0,268.9566964216502,6.0,sport
2016,topic_0,429.41826911859977,6.0,sport
2017,topic_0,358.1722831585402,4.0,sport
2018,topic_0,107.46667734880009,12.0,sport
1999,topic_1,0.44470496800000003,11.0,sport
2000,topic_1,31.377853505399983,10.0,sport
2001,topic_1,20.838314547499994,19.0,sport
2002,topic_1,26.77952608979999,20.0,sport
2003,topic_1,71.88020546279994,7.0,sport
2004,topic_1,141.85596590344016,5.0,sport
2005,topic_1,84.58367104000003,9.0,sport
2006,topic_1,242.54041635197004,1.0,sport
2007,topic_1,310.89678126089996,1.0,sport
2008,topic_1,364.1141750033997,1.0,sport
2009,topic_1,512.7180493840569,1.0,sport
2010,topic_1,342.03366963220003,1.0,sport
2011,topic_1,295.5335913266001,6.0,sport
2012,topic_1,236.97727437989997,5.0,sport
2013,topic_1,171.59904066409973,11.0,sport
